created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 21:02:04 +0000 2023;1725257953186595307;"@DokterTifa @gibran_tweet KPU Ayo coba tunjukkan Copy Legalisir Ijazah Capres Gibran Jare Lulusan  Singapore dan Australia biar Aku sebagai Pendung lega.";0;0;0;0;in;1621727891909410817;1724968158430376346;MulyokoJoko;https://twitter.com/MulyokoJoko/status/1725257953186595307
Thu Nov 16 21:01:20 +0000 2023;1725257768578453607;"@psi_id Doa u/ @psi_id di HUT ke 9, PSI ke senayan, PSI menang pasti menang, PSI bersama PRABOWO GIBRAN 2024 MENANG🙏";0;0;0;0;in;719964218;1725167346904445425;ErickWirangga;https://twitter.com/ErickWirangga/status/1725257768578453607
Thu Nov 16 21:00:56 +0000 2023;1725257669743968593;"Seni seviyorum.. Bir elde tutulamayacak kadar önemli bir düşüncesin, düşlerimde yinelenen bir şarkıSIn. Aşk, nurdan bir elin nurdan bir sayfaya yazdiğı nurdan bir kelimedir .. Kahlil Gibran                          🤎🤎🤎 https://t.co/gWdDuFxFMj";2;3;6;51;tr;1300715835611320320;1725257669743968593;ChinaB14756169;https://twitter.com/ChinaB14756169/status/1725257669743968593
Thu Nov 16 21:00:43 +0000 2023;1725257613380833492;"@hsetiyawan1979 @gibran_tweet Kyk koen mencla mencle wkwk";0;0;0;0;in;1350859663290429440;1723565892246860035;BURK89417927;https://twitter.com/BURK89417927/status/1725257613380833492
Thu Nov 16 21:00:35 +0000 2023;1725257580069748774;"@DokterTifa @gibran_tweet Gibran punya ijazah SMA nggak ya?";0;0;0;0;in;2810755021;1724968158430376346;pranoto_yudho;https://twitter.com/pranoto_yudho/status/1725257580069748774
Thu Nov 16 21:00:35 +0000 2023;1725257578966610134;"Pelanggaran HAM dimasa lalu yang tak ada di visi Prabowo &amp  Gibran #PrabowoFeodal";0;0;0;0;in;1685848811628081152;1725257578966610134;Ephemezral;https://twitter.com/Ephemezral/status/1725257578966610134
Thu Nov 16 21:00:21 +0000 2023;1725257520762196304;"Delok postingan e mas Gibran. Berarti sesuai jokes e arek arek agaagagagagagaga.";0;0;0;0;in;1473732227871776790;1725257520762196304;2024akubahagia;https://twitter.com/2024akubahagia/status/1725257520762196304
Thu Nov 16 20:59:17 +0000 2023;1725257253140459627;"@TeddGus @prabowo @gibran_tweet Pertanyaannya "Tunjukkan 1 saja prestasi @gibran_tweet si anak haram konstitusi?"";0;1;0;0;in;1472474306181419008;1724993777696444604;RatihPu00462534;https://twitter.com/RatihPu00462534/status/1725257253140459627
Thu Nov 16 20:59:00 +0000 2023;1725257181631812066;"Dan @psi_id @RembukPSI dan kader2nya kayak si @Uki23 si pura2 budeg!! Klo si bajingan @kaesangp sih emang bego, jualan martabak ja bangkrut!! Iye ga bran @gibran_tweet ?   Awokawokawokawok MKMKMKMKMK";0;0;4;7;in;1659952355633422337;1725257181631812066;AbahBroszem;https://twitter.com/AbahBroszem/status/1725257181631812066
Thu Nov 16 20:58:53 +0000 2023;1725257153722884181;"Jujur @gibran_tweet  melasi yakin, kenapa dipaksakan -";0;0;0;0;in;1717224582023700480;1725257153722884181;ratyuartika;https://twitter.com/ratyuartika/status/1725257153722884181
Thu Nov 16 20:58:43 +0000 2023;1725257109150056903;"@DokterTifa @gibran_tweet gini nih kalo orang sirik ada aja yaaa";0;0;0;0;in;1713654106462830592;1724974374544154697;AriskaDest58997;https://twitter.com/AriskaDest58997/status/1725257109150056903
Thu Nov 16 20:58:13 +0000 2023;1725256983496859998;"¡A cuartos de final!   #ParatenisDeMesa | Melvin Muñoz, paratleta de nuestro Programa Esfuerzo y Gloria, ganó 3-0 a Gibran Sarfaraz, de Guyana, y aseguró el segundo lugar del grupo D y avanzó al cuadro principal en clase 10 de los Juegos Parapanamericanos @santiago2023.  Los… https://t.co/n10kAHtFDH";0;0;4;9;es;153546981;1725256983496859998;indeselsalvador;https://twitter.com/indeselsalvador/status/1725256983496859998
Thu Nov 16 20:57:53 +0000 2023;1725256901498384841;"@Prihati_utami @gibran_tweet Mungkin ini bisa jadi bahan perenungan kita bersama. Bisa jadi inilah jawaban dari rasa penasaran mbak kenapa ada acara ngotot. https://t.co/xHwmkw9zd6";0;0;0;0;in;411501759;1725010094541410545;TettaDayat;https://twitter.com/TettaDayat/status/1725256901498384841
Thu Nov 16 20:57:21 +0000 2023;1725256767662371296;"@hsetiyawan1979 @LittleDee_ID @Denny_baru @gibran_tweet Ngetik kebnyakan Titiktitikk Dasar orang tua peyot";0;0;0;4;in;1408735486680571906;1723565892246860035;WDwiia;https://twitter.com/WDwiia/status/1725256767662371296
Thu Nov 16 20:57:09 +0000 2023;1725256716483437040;"@satriyafp @gibran_tweet Terus kalau cawapres gak boleh ngopi padon ngguyu mas?   Daripada ngopi padon guyu kok di paksaain, yo wagu";0;0;0;0;in;1201024381314424832;1725126339077034321;Ketelbloko;https://twitter.com/Ketelbloko/status/1725256716483437040
Thu Nov 16 20:57:09 +0000 2023;1725256714763825397;"@bonar_chan @Dennysiregar7 @GunRomli @YRadianto @gm_gm @narkosun @islah_bahrawi @mazzini_gsp Selamat kepada mas Gibran, sudah berhasil jadi satu-satunya manusia yang berhak bahagia dan nyaman";0;0;0;0;in;1717100893286670336;1724756826955415659;setiawan_bb;https://twitter.com/setiawan_bb/status/1725256714763825397
Thu Nov 16 20:56:47 +0000 2023;1725256624682811748;"@dtono88 @gibran_tweet Rata" pendukungnya ganjar orang tolol semua";0;0;0;0;in;1350859663290429440;1725024318739120371;BURK89417927;https://twitter.com/BURK89417927/status/1725256624682811748
Thu Nov 16 20:56:45 +0000 2023;1725256616478642543;"@angkasaprabu89 @khopay66 @gibran_tweet Betul Sangat mudah mencari prestasi Gibran";0;1;0;0;in;1266247282506166277;1725025907008754086;Gi_N0ng;https://twitter.com/Gi_N0ng/status/1725256616478642543
Thu Nov 16 20:56:36 +0000 2023;1725256579552055529;"@TeddGus @prabowo @gibran_tweet Emil dardak";0;0;0;0;in;4395838519;1724993777696444604;Jonnyde23977353;https://twitter.com/Jonnyde23977353/status/1725256579552055529
Thu Nov 16 20:56:31 +0000 2023;1725256555053105336;"@dtono88 @gibran_tweet Goblok ni yg posring beban keluarga";0;0;0;0;in;1350859663290429440;1725024318739120371;BURK89417927;https://twitter.com/BURK89417927/status/1725256555053105336
Thu Nov 16 20:56:06 +0000 2023;1725256452741460438;"@DokterTifa @gibran_tweet orang sirik akan di murka allah hati hati loh";0;0;0;0;in;1693638399112912896;1724974374544154697;NimahArgan63809;https://twitter.com/NimahArgan63809/status/1725256452741460438
Thu Nov 16 20:55:50 +0000 2023;1725256385695551764;"WORDS OF WISDOM "Out of suffering have emerged the strongest souls  the most massive characters are seared with scars." Khalil Gibran";0;0;0;0;en;1470188461772574721;1725256385695551764;PilarMacDaniel2;https://twitter.com/PilarMacDaniel2/status/1725256385695551764
Thu Nov 16 20:55:45 +0000 2023;1725256363998425116;"@Prihati_utami @gibran_tweet Akan terus fokus aja dukung Pak Ganjar untuk menang Pilpres 2024";0;0;0;0;in;1682806749240147968;1725010094541410545;CarissaMar29287;https://twitter.com/CarissaMar29287/status/1725256363998425116
Thu Nov 16 20:55:31 +0000 2023;1725256306544816298;"@bonar_chan @Dennysiregar7 @GunRomli @YRadianto @gm_gm @narkosun @islah_bahrawi @mazzini_gsp Kok bisa-bisanya cuma mas Gibran yang punya akses???";0;0;0;0;in;1717103613527691264;1724756826955415659;Mirnafatmam;https://twitter.com/Mirnafatmam/status/1725256306544816298
Thu Nov 16 20:55:26 +0000 2023;1725256285418041353;"Lah emang curang koq! Terutama si bangsat @gibran_tweet yg seenak udel manfaatin koneksi keluarga buat ngacak2 konstitusi!!!";0;0;0;0;in;1659952355633422337;1725256285418041353;AbahBroszem;https://twitter.com/AbahBroszem/status/1725256285418041353
Thu Nov 16 20:55:18 +0000 2023;1725256250659897757;"@Prihati_utami @gibran_tweet Pokoknya aku akan terus dukung Ganjar Apapun Yang Terjadi";0;0;0;0;in;1683568703621722113;1725010094541410545;VioletteKa12267;https://twitter.com/VioletteKa12267/status/1725256250659897757
Thu Nov 16 20:54:33 +0000 2023;1725256062683767118;"@Prihati_utami @gibran_tweet Pokoknya fokus terus untuk dukung Ganjar biar menang Pilpres 2024";0;0;0;0;in;1682976800241008640;1725010094541410545;CarolinaCh18233;https://twitter.com/CarolinaCh18233/status/1725256062683767118
Thu Nov 16 20:54:28 +0000 2023;1725256042710434106;"@bonar_chan @Dennysiregar7 @GunRomli @YRadianto @gm_gm @narkosun @islah_bahrawi @mazzini_gsp cuma mas Gibran yang bisa mencicipi kenikmatan hidup";0;0;0;0;in;1717102922792857600;1724756826955415659;Januaradd;https://twitter.com/Januaradd/status/1725256042710434106
Thu Nov 16 20:54:22 +0000 2023;1725256015795687513;"@DaveBondyTV Ok but it fixed?";0;0;0;0;en;1713422747106516992;1725254496480321572;gibransxyz;https://twitter.com/gibransxyz/status/1725256015795687513
Thu Nov 16 20:54:09 +0000 2023;1725255960053383560;"@DokterTifa @gibran_tweet Ini sama seperti mengakui secara langsung klo ijasah bpaknya memang lagi bermasalah.";0;0;0;0;in;468060738;1724974374544154697;AchAnck19;https://twitter.com/AchAnck19/status/1725255960053383560
Thu Nov 16 20:54:03 +0000 2023;1725255936716284012;"@AdmirAntunesBFR o elenco mais SUPERVALORIZADO e SUPERESTIMADO da américa do sul";0;0;0;1;pt;2869429134;1725254628164686197;gibranounico;https://twitter.com/gibranounico/status/1725255936716284012
Thu Nov 16 20:51:26 +0000 2023;1725255276067205179;"Si bajingan @gibran_tweet dan si tolol @kaesangp emang anak HARAM demokrasi!! Iye ga ki @Uki23 @psi_id   Sampah kalian semua!!!";0;0;0;0;in;1659952355633422337;1725255276067205179;AbahBroszem;https://twitter.com/AbahBroszem/status/1725255276067205179
Thu Nov 16 20:51:17 +0000 2023;1725255238725279946;"@Prihati_utami @gibran_tweet @gibran_tweet @jokowi  Kemaruk keluarga ini";0;0;0;0;in;1551385955860242432;1725010094541410545;AlamTimur3;https://twitter.com/AlamTimur3/status/1725255238725279946
Thu Nov 16 20:50:56 +0000 2023;1725255150040920216;"@WagimanDeep212_ Kan rakyat yg punya hak memilih … ya bebas… gak kayak sebelah langsung kejang kejang kalau gak ikut arahan 😂😂😂 Prabowo Gibran All in";0;0;0;1;in;1509900066705735682;1725028145420800085;CumCum70749885;https://twitter.com/CumCum70749885/status/1725255150040920216
Thu Nov 16 20:45:07 +0000 2023;1725253687042535880;"@dtono88 @gibran_tweet Polisi segera ke rumahmu bro. Persiapkan mental di penjara ya buzzer.";0;0;0;0;in;1605701171142086657;1725024318739120371;Fjsh_19;https://twitter.com/Fjsh_19/status/1725253687042535880
Thu Nov 16 20:45:06 +0000 2023;1725253685557805433;"@zatidiribangsa @KRMTRoySuryo1 @DokterTifa @gibran_tweet Embeeer....saya pun takut banget sama cawapresnya prabowo yg mau melanjutkan program jkw.  Takut makin ancur negeri ini. Takut makin menggunung utang²nya. Takut makin abis aset negeri.";0;0;0;18;in;1683918939167035393;1724974374544154697;afishare23;https://twitter.com/afishare23/status/1725253685557805433
Thu Nov 16 20:43:40 +0000 2023;1725253321869722089;"@tnw_wahyudi @malasnonton @DokterTifa @gibran_tweet lo sama junjungan lo nga ada yg beres";0;1;0;0;in;1538715717838974976;1724974374544154697;MsElva10530471;https://twitter.com/MsElva10530471/status/1725253321869722089
Thu Nov 16 20:43:15 +0000 2023;1725253219839058386;"@Melihat_Indo seharusnya nilai dalam kehidupan manusia bersumber dari budaya yang berlaku di lingkungannya, sopan santun, hingga agama yang dipeluknya. Karena rasa malu itu lenyap dari sosok Gibran";0;0;0;0;in;1708584938566811648;1725146502463381586;selly_amb;https://twitter.com/selly_amb/status/1725253219839058386
Thu Nov 16 20:43:14 +0000 2023;1725253213333651749;"@gibran_tweet Mana ide idemu sbg cawapres ? Kalau cuma omong kosong gini, apa tidak sebaiknya mundur drpd menyusahkan rakyat banyak ?";0;0;0;0;in;162627606;1725164989449654297;sulaimanariefst;https://twitter.com/sulaimanariefst/status/1725253213333651749
Thu Nov 16 20:42:43 +0000 2023;1725253081829609705;"@Prihati_utami @gibran_tweet Karena mumpung ayah nya Gibran orang yg paling berkuasa di negara ini  masih berkuasa maka di aturlah segala sesuatu agar sang anak Gibran melanjutkan kekuasaan, sebab sekali sang bapak lengser tamat juga kesempatan Gibran . Itu saja .";0;0;0;0;in;191151638;1725010094541410545;hwangpingcia;https://twitter.com/hwangpingcia/status/1725253081829609705
Thu Nov 16 20:42:42 +0000 2023;1725253079732539541;"@tnw_wahyudi @gusionidas @malasnonton @DokterTifa @gibran_tweet ngelantur? padahal dia udh nga dapat menjawab bilang ngelantur.. noh junjungan lo klw menjawab orang bertanya ama dia mencla mencla";0;1;0;0;in;1538715717838974976;1724974374544154697;MsElva10530471;https://twitter.com/MsElva10530471/status/1725253079732539541
Thu Nov 16 20:40:00 +0000 2023;1725252398418149617;"@gibran_tweet Salut aku karo awakmu mas, dirasani karo pak prabowo sing ngomongke wong pokil nang ngarep umum isoh tetep sabar (yo masio ora isoh mesem). Joss, raimu wis kandel koyo tembok kraton 👍";0;0;0;1;in;1465746605890420736;1725039901224391025;melonewek;https://twitter.com/melonewek/status/1725252398418149617
Thu Nov 16 20:39:39 +0000 2023;1725252313848467606;"@Prihati_utami @gibran_tweet Itu karena adap malunya sdh hilang, dan mmg bgitulah keluarga presiden jaman now, buah jatuh tdk jauh dr pohonnya Btw...apa kabar dg ijazah palsu kmrn?? Itu kan contoh pemimpin yg tdk punya adap malu kan?? Gmn ges...??";0;1;0;0;in;1595200539280945154;1725010094541410545;monasiapa;https://twitter.com/monasiapa/status/1725252313848467606
Thu Nov 16 20:39:30 +0000 2023;1725252276120666440;"@Stxezo @notlakersgm https://t.co/x7fNoAxLS9";0;0;0;0;qme;455333727;1725190575937425522;peter_gibran;https://twitter.com/peter_gibran/status/1725252276120666440
Thu Nov 16 20:39:24 +0000 2023;1725252247662318065;"Lagu utk @gibran_tweet sang putera mahkota srta adik2nya @kaesangp &amp  @bobbynasution_ yg disponsori oleh bowhier @Gerindra  Dibawah naungan pa @jokowi https://t.co/EXUXbrWhgA";0;0;0;0;in;1603679953748230144;1725252247662318065;ray_sa01;https://twitter.com/ray_sa01/status/1725252247662318065
Thu Nov 16 20:39:14 +0000 2023;1725252208089071835;"@gibran_tweet Dasar bedebbah tidak berguna. Kasih dia nasi kotak mas Gibran, siapa tau lagi laper.";0;0;0;1;in;3320133498;1725039901224391025;gosipJalanan_;https://twitter.com/gosipJalanan_/status/1725252208089071835
Thu Nov 16 20:38:48 +0000 2023;1725252099242688513;"#PiękneMyśli 😍  "Zapytasz mnie, 'czyje życie jest ważniejsze twoje, czy moje?' Odpowiem 'moje' i odejdziesz. Nigdy się nie dowiesz, że jesteś moim życiem."                    Kahlil Gibran https://t.co/aMxTOCK3Vq";0;1;4;15;pl;1418325538654101509;1725252099242688513;ElishkaIlove3;https://twitter.com/ElishkaIlove3/status/1725252099242688513
Thu Nov 16 20:38:40 +0000 2023;1725252065587527877;"@KrxshTK Yo wey";0;0;0;0;es;883704516734066689;1725244306749870258;gibran_toplover;https://twitter.com/gibran_toplover/status/1725252065587527877
Thu Nov 16 20:38:09 +0000 2023;1725251934809104487;"@Anak__Ogi @xquitavee @ganjarpranowo @gibran_tweet Klo gak ngehoaxs gak dpat beras";0;0;0;0;in;1123193227723411456;1725111354045112715;merbabumerapi1;https://twitter.com/merbabumerapi1/status/1725251934809104487
Thu Nov 16 20:37:57 +0000 2023;1725251882988523692;""Do sofrimento emergem as almas mais fortes. Os personagens mais impressionantes estão cheios de cicatrizes." -Khalil Gibran";0;0;0;0;pt;1643051223866654720;1725251882988523692;Filo_imperia;https://twitter.com/Filo_imperia/status/1725251882988523692
Thu Nov 16 20:37:37 +0000 2023;1725251798326505614;"@Prihati_utami @gibran_tweet Ayok";0;0;0;0;in;1596963787630063616;1725010094541410545;Mochammadhend19;https://twitter.com/Mochammadhend19/status/1725251798326505614
Thu Nov 16 20:37:29 +0000 2023;1725251767687151638;"@arifgun4 @gibran_tweet Ada baiknya jika bpk memang warga solo mohon bapak renungkan kembali apa kemudahan yg selama ini bpk dpt di negara ini.Apakah dgn adanya bpk di dunia ini sdh cukup memberi perubahan untuk negara?. Apakah kata pecundang yg bpk tau itu sudah bpk pelajari artinya? Think before talk";0;0;0;0;in;1586619137148989442;1720822357051465945;akundepresi2;https://twitter.com/akundepresi2/status/1725251767687151638
Thu Nov 16 20:37:10 +0000 2023;1725251689035538927;"@ajengcute16__ @prabowo @gibran_tweet ada dua versi PD di Koalisis ABG (Anak Buah Gibran) partai rusak ada dua ketum dalam satu koalisi kwkwkwk";0;0;0;0;in;4854078502;1725049271937061082;heri_bkldesign;https://twitter.com/heri_bkldesign/status/1725251689035538927
Thu Nov 16 20:36:45 +0000 2023;1725251581929771269;"gibran setelah di telusuri keren juga yak wkwkw bener bener ga omdo sabi lah 2024 #02 #PrabowoGibran2024";0;0;0;0;in;1553475364952821761;1725251581929771269;jahraaaxxx;https://twitter.com/jahraaaxxx/status/1725251581929771269
Thu Nov 16 20:36:05 +0000 2023;1725251413633364463;"@satriyafp @gibran_tweet Saya sebagai orang goblok sangat prihatin dan memprihatinkan, sebagai cawapres, ky anak tk";0;1;0;0;in;1714973100197236736;1725126339077034321;CovidVoron73181;https://twitter.com/CovidVoron73181/status/1725251413633364463
Thu Nov 16 20:35:43 +0000 2023;1725251322918875594;"@goenarzo @ajengcute16__ @prabowo @gibran_tweet Yg penting menguntungkan diri sendiri toh";0;0;0;0;in;1683918939167035393;1725049271937061082;afishare23;https://twitter.com/afishare23/status/1725251322918875594
Thu Nov 16 20:35:13 +0000 2023;1725251195999334880;"@gibran_tweet https://t.co/yEITCcUqZS";0;0;0;0;qme;1075833492;1725039901224391025;BE_5454NA;https://twitter.com/BE_5454NA/status/1725251195999334880
Thu Nov 16 20:35:04 +0000 2023;1725251157491355977;"@Selina__McT For the roses, Joni Mitchell";0;0;0;1;en;3048076210;1725230721638268947;fanofKGibran;https://twitter.com/fanofKGibran/status/1725251157491355977
Thu Nov 16 20:34:45 +0000 2023;1725251080559444043;"@rizalrafif_27 @RidwanH34759549 @ajengcute16__ @prabowo @gibran_tweet 😱";0;0;0;0;qme;1683918939167035393;1725049271937061082;afishare23;https://twitter.com/afishare23/status/1725251080559444043
Thu Nov 16 20:33:44 +0000 2023;1725250824883093853;"@Prihati_utami @gibran_tweet Padahal ini baru pencalonan, tapi ngebet dan maksanya ampunn banget deh";0;0;0;0;in;876402564526460928;1725010094541410545;ordinarmy;https://twitter.com/ordinarmy/status/1725250824883093853
Thu Nov 16 20:33:34 +0000 2023;1725250780868104626;"Politikus Gerindra Sarankan PDIP Dukung Ganjar dan Gibran di Pilpres 2024 - detikJatim https://t.co/HfEqs8YG2W #Prabowo #BangkitBersama";0;0;0;0;in;465423257;1725250780868104626;haelamarie;https://twitter.com/haelamarie/status/1725250780868104626
Thu Nov 16 20:32:57 +0000 2023;1725250626945450311;"@TerrorRestMX No vayan a ir a este link donde está la ubicación del hotel y comentar con reseñas negativas sobre el hotel.  https://t.co/IYemI2IqU0";0;0;0;1;es;141792017;1724966449695862847;Pisbiote;https://twitter.com/Pisbiote/status/1725250626945450311
Thu Nov 16 20:32:52 +0000 2023;1725250604938002891;"@SeputarAHY @AdisunaryoYoyo @prabowo @gibran_tweet @aniesbaswedan Mas Ketum minta Foto makan Barengnya ma om Moel (Kaka Pembina) dong...";0;0;0;0;in;3320749574;1725037752084033757;himura89517038;https://twitter.com/himura89517038/status/1725250604938002891
Thu Nov 16 20:32:37 +0000 2023;1725250541473951879;"@arifgun4 @gibran_tweet Sayang sekali postingan bapak sungguh sangat bijak tp ketikan bpk sangat tidak mencerminkan pribadi yg bermartabat. Sebaik baiknya manusia adlh yg tidak saling menjatuhkan. Apalagi memberikan kalimat yang tidak didasari dengan fakta. Apa somed kurang luas untuk bpk mencari info?";0;0;0;0;in;1586619137148989442;1720822357051465945;akundepresi2;https://twitter.com/akundepresi2/status/1725250541473951879
Thu Nov 16 20:32:23 +0000 2023;1725250482271342987;"@Prihati_utami @gibran_tweet Hal-hal yg tidak bermoral memang sulit untuk dicerna akal sehat";0;0;0;0;in;1632235024748797952;1725010094541410545;kmeja1949;https://twitter.com/kmeja1949/status/1725250482271342987
Thu Nov 16 20:32:17 +0000 2023;1725250459286565237;"@Prihati_utami @gibran_tweet seolah tidak punya rasa malu diliat seluruh negeri";0;0;0;0;in;1614603965903306753;1725010094541410545;goawwwj;https://twitter.com/goawwwj/status/1725250459286565237
Thu Nov 16 20:32:12 +0000 2023;1725250437916541023;"@Melihat_Indo apa gibran  masih punya rasa malu karena kedudukannya sebagai cawapres lahir dari rahim pelanggaran konstitusi ? saya rasaDia hanya akan menjwb biasa aja.parah bukan...";0;0;0;0;in;1708621361785257984;1725146502463381586;randa_putr;https://twitter.com/randa_putr/status/1725250437916541023
Thu Nov 16 20:32:01 +0000 2023;1725250389464039895;"@BANGSAygSUJUD @alextham878 @Lembayung071 @ignasbowo @Minietweets_ @mpoklela7 @Gi_N0ng @bengkeldodo @Chaves1305 @Kimberley_2024 @P4P4B0W0_2024 Tak perlu adakan pemilu bang Lantai saja Prabowo dan Gibran Buang buang duit negara Toh semuanya bisa di atur mulai dari UU sampai konstitusi Rakyat masih bodoh semuanya";0;0;0;0;in;1663292108399312896;1724963588090331387;zahemarni37282;https://twitter.com/zahemarni37282/status/1725250389464039895
Thu Nov 16 20:31:12 +0000 2023;1725250184815452582;"@gibran_tweet Ga selamanya uang bisa mengatur segala nya....ingat itu....";0;0;0;0;in;1459489188777062404;1725024318739120371;GandaSibolga;https://twitter.com/GandaSibolga/status/1725250184815452582
Thu Nov 16 20:30:10 +0000 2023;1725249924877717682;"RESULT TOGEL 17  NOVEMBER 2023 JOGJATOTO  ⭐️NEW YORK MIDDAY⭐️  ⭐️6266⭐️  DI COBA HOKI NYA BERSAMA JOGJATOTO Link : https://jogja,.com  #hasilresulttogel #resulttogel #resulttogelwla #Gibran #Hujan #Undip #prabowo #Minggu #togelwla #jogjatoto https://t.co/vQDOEzFvcp";0;0;0;0;in;1500211466313420802;1725249924877717682;jogjatoto;https://twitter.com/jogjatoto/status/1725249924877717682
Thu Nov 16 20:29:01 +0000 2023;1725249636489961566;"@DokterTifa @gibran_tweet dia sapa si?lewat mulu di tl, namanya dokter tapi bahasnya politik, aneh bgt";0;0;0;0;in;1213033357073764352;1724974374544154697;zsasz666;https://twitter.com/zsasz666/status/1725249636489961566
Thu Nov 16 20:28:42 +0000 2023;1725249554826829972;"@HeliosSSJ @OutOfContextMID @gibran_toplover JAJAJAJA";0;0;0;0;es;1203414198967062529;1702528367130485034;JonnvGoat;https://twitter.com/JonnvGoat/status/1725249554826829972
Thu Nov 16 20:28:36 +0000 2023;1725249529933639862;"@gibran_tweet Iki lho guys jebolan ostralia pinter to guys, 🤣🤣🤣🤣";0;0;0;0;in;1714973100197236736;1725164989449654297;CovidVoron73181;https://twitter.com/CovidVoron73181/status/1725249529933639862
Thu Nov 16 20:27:47 +0000 2023;1725249324550906227;"@Byrnappe @RadioGenoa Agree. Have the Kahlil Gibran books &amp  catch the Sufi dancers whenever they pass through town. But my point is about how Muslims have inspired fear in the West/U.S. since 9/11.  We tried to tamp down that fear in order to not be “racist”. But to see them march pro-Hamas,…";0;4;0;4;en;1490756479661625349;1725245579490398623;bbuckley88;https://twitter.com/bbuckley88/status/1725249324550906227
Thu Nov 16 20:27:04 +0000 2023;1725249144116400288;"@Prihati_utami @gibran_tweet Memang sulit untuk dicerna akal sehat";0;0;0;0;in;1628292559595503616;1725010094541410545;yusibamina;https://twitter.com/yusibamina/status/1725249144116400288
Thu Nov 16 20:26:44 +0000 2023;1725249059517346119;"@Prihati_utami @gibran_tweet mas gibran udh ga bisa dijadikan teladan krn awl melangkah cacat hukum";0;0;0;0;in;1674090757383421953;1725010094541410545;remehtemehh;https://twitter.com/remehtemehh/status/1725249059517346119
Thu Nov 16 20:26:41 +0000 2023;1725249050088554862;"@gibran_tweet Coba komen di akun beliau pasti dibales pake otak kosong. Isi ketikannya sangat tidak mutu dan tudak mencerminkan diri sebagai manusia yg sudah layak umur untuk besosial media";0;0;0;0;in;1586619137148989442;1723583909362069587;akundepresi2;https://twitter.com/akundepresi2/status/1725249050088554862
Thu Nov 16 20:26:30 +0000 2023;1725249004320244178;"RESULT TOGEL 17  NOVEMBER 2023 JOGJATOTO  ⭐️CHINA NIGHT⭐️  ⭐️9926⭐️  DI COBA HOKI NYA BERSAMA JOGJATOTO Link : https://jogja,.com  #hasilresulttogel #resulttogel #resulttogelwla #Gibran #Hujan #Undip #prabowo #Minggu #togelwla #jogjatoto https://t.co/hL52mAETm6";0;0;0;0;in;1500211466313420802;1725249004320244178;jogjatoto;https://twitter.com/jogjatoto/status/1725249004320244178
Thu Nov 16 20:26:19 +0000 2023;1725248956702282033;"@Gerindra Mau nya harus Prabowo - Gibran yang menang gimana dong🥺? Bismillah Paket coklat dari Mimin Gerindra yg baik hati dan asik seperti capres nya😋";0;0;0;2;in;1551055292930326529;1724735605974921498;AlfathDarren;https://twitter.com/AlfathDarren/status/1725248956702282033
Thu Nov 16 20:26:15 +0000 2023;1725248939941867695;"RESULT TOGEL 17  NOVEMBER 2023 JOGJATOTO  ⭐️MACAU NIGHT⭐️  ⭐️1256⭐️  DI COBA HOKI NYA BERSAMA JOGJATOTO Link : https://jogja,.com  #hasilresulttogel #resulttogel #resulttogelwla #Gibran #Hujan #Undip #prabowo #Minggu #togelwla #jogjatoto https://t.co/LLWwbXKbcJ";0;0;0;0;in;1500211466313420802;1725248939941867695;jogjatoto;https://twitter.com/jogjatoto/status/1725248939941867695
Thu Nov 16 20:25:56 +0000 2023;1725248861630042604;"RESULT TOGEL 17  NOVEMBER 2023 JOGJATOTO  ⭐️OSASUNA MID⭐️  ⭐️8462⭐️  DI COBA HOKI NYA BERSAMA JOGJATOTO Link : https://jogja,.com  #hasilresulttogel #resulttogel #resulttogelwla #Gibran #Hujan #Undip #prabowo #Minggu #togelwla #jogjatoto https://t.co/H7DGxH0TZL";0;0;0;0;in;1500211466313420802;1725248861630042604;jogjatoto;https://twitter.com/jogjatoto/status/1725248861630042604
Thu Nov 16 20:25:56 +0000 2023;1725248859268616525;"Seluruh rakyat Indonesia Protes Gibran Melanggar Konstitusi  dan Putusan MK dianggap mrlanggar brrat kode etik, jadi Cawapres Gibran itu Haram !!! Rakyat akan bangkit Revolusi !!! #TolakAnakHaramKonstitusi  #TolakAnakHaramKonstitusi https://t.co/vYrSq2aXGB";0;0;0;0;in;1679021602288340992;1725248859268616525;M4kzulkanR3z1m_;https://twitter.com/M4kzulkanR3z1m_/status/1725248859268616525
Thu Nov 16 20:25:52 +0000 2023;1725248844064333858;"@DokterTifa @gibran_tweet Ini kayanya foundation year utk persyaratan msk program S1 yg biasa di australi soalnya kampus2 australi ga nerima ijazah sma indo lgsg utk msk program S1, hrs setara IB/A-Level baru bisa. Hrsnya orang sih ga akan ambil foundation year kl ga akan lanjut S1.";0;0;0;0;in;1660420784064720896;1724974374544154697;KazooAche;https://twitter.com/KazooAche/status/1725248844064333858
Thu Nov 16 20:25:48 +0000 2023;1725248827077365986;"@RatihPu00462534 @gibran_tweet contoh SDM rendah :";0;0;0;0;in;1165926851643990017;1720446943955230734;ahmdzdnihsn;https://twitter.com/ahmdzdnihsn/status/1725248827077365986
